type,sensor,value,timestamp
"watt","meanPerHour",189.93,1465437602
"watt","meanPerHour",194.2,1465441200
"motion","livingRoomPerHour",0,1465441201
"motion","livingRoomPerHour",0,1465444802
"watt","meanPerHour",190.92,1465444805
"motion","livingRoomPerHour",0,1465448403
"watt","meanPerHour",211.74,1465448405
"watt","meanPerHour",404.28,1465452002
"motion","livingRoomPerHour",0.06,1465452004
"watt","meanPerHour",246.83,1465455600
"motion","livingRoomPerHour",0.06,1465455605
"watt","meanPerHour",226.38,1465459203
"motion","livingRoomPerHour",0.01,1465459207
"watt","meanPerHour",249.55,1465462805
"motion","livingRoomPerHour",0,1465462808
"motion","livingRoomPerHour",0.01,1465466400
"watt","meanPerHour",245.91,1465466400
"motion","livingRoomPerHour",0.01,1465470001
"watt","meanPerHour",241.2,1465470004
"motion","livingRoomPerHour",0.01,1465473602
"watt","meanPerHour",245.1,1465473603
"watt","meanPerHour",240.47,1465477202
"motion","livingRoomPerHour",0,1465477204
"watt","meanPerHour",237.33,1465480800
"motion","livingRoomPerHour",0,1465480805
"watt","meanPerHour",237.46,1465484400
"motion","livingRoomPerHour",0,1465484406
"watt","meanPerHour",234.44,1465488002
"motion","livingRoomPerHour",0.01,1465488008
"watt","meanPerHour",206.52,1465491603
"motion","livingRoomPerHour",0.03,1465491609
"motion","livingRoomPerHour",0.1,1465495200
"watt","meanPerHour",1181.14,1465495201
"motion","livingRoomPerHour",0.02,1465498801
"watt","meanPerHour",369.33,1465498802
"motion","livingRoomPerHour",0,1465502402
"watt","meanPerHour",273.66,1465502403
"motion","livingRoomPerHour",0.01,1465506003
"watt","meanPerHour",1284.08,1465506004
"motion","livingRoomPerHour",0.03,1465509605
"watt","meanPerHour",2493.98,1465509605
"watt","sumPerDay",11404.76,1465509605
"watt","meanPerHour",1741.47,1465513203
"motion","livingRoomPerHour",0,1465513206
"watt","meanPerHour",178.8,1465516803
"motion","livingRoomPerHour",0,1465516807
"watt","meanPerHour",1290.67,1465520403
"motion","livingRoomPerHour",0,1465520408
"watt","meanPerHour",798.29,1465524005
"motion","livingRoomPerHour",0,1465524009
"motion","livingRoomPerHour",0,1465527601
"watt","meanPerHour",180.72,1465527604
"motion","livingRoomPerHour",0,1465531202
"watt","meanPerHour",173.8,1465531205
"min","tankHotWaterPerDay",482,1465533138
"watt","meanPerHour",726.6799999999999,1465534801
"motion","livingRoomPerHour",0.06,1465534803
"watt","meanPerHour",212.78,1465538402
"motion","livingRoomPerHour",0.03,1465538404
"watt","meanPerHour",181.19,1465542004
"motion","livingRoomPerHour",0,1465542006
"watt","meanPerHour",239.64,1465545606
"motion","livingRoomPerHour",0,1465545607
"watt","meanPerHour",242.89,1465549201
"motion","livingRoomPerHour",0,1465549208
"watt","meanPerHour",239.86,1465552804
"motion","livingRoomPerHour",0,1465552809
"motion","livingRoomPerHour",0.01,1465556401
"watt","meanPerHour",234.93,1465556406
"motion","livingRoomPerHour",0.02,1465560002
"watt","meanPerHour",328.94,1465560002
"motion","livingRoomPerHour",0.01,1465563603
"watt","meanPerHour",259.92,1465563604
"watt","meanPerHour",260.68,1465567202
"motion","livingRoomPerHour",0,1465567204
"watt","meanPerHour",307.57,1465570803
"motion","livingRoomPerHour",0,1465570805
"watt","meanPerHour",299.29,1465574405
"motion","livingRoomPerHour",0.01,1465574406
"watt","meanPerHour",250.05,1465578005
"motion","livingRoomPerHour",0.02,1465578007
"watt","meanPerHour",1396.04,1465581603
"motion","livingRoomPerHour",0.08,1465581608
"watt","meanPerHour",1979.6,1465585202
"motion","livingRoomPerHour",0.04,1465585210
"motion","livingRoomPerHour",0.01,1465588801
"watt","meanPerHour",365.05,1465588805
"watt","meanPerHour",1510.31,1465592400
"motion","livingRoomPerHour",0,1465592402
"motion","livingRoomPerHour",0.01,1465596003
"watt","meanPerHour",2579.48,1465596004
"watt","sumPerDay",15978.65,1465596004
"watt","meanPerHour",2431.29,1465599604
"motion","livingRoomPerHour",0,1465599604
"min","tankHotWaterPerDay",175,1465601159
"watt","meanPerHour",1118.16,1465603204
"motion","livingRoomPerHour",0,1465603205
"motion","livingRoomPerHour",0,1465606806
"watt","meanPerHour",185.28,1465606807
"motion","livingRoomPerHour",0,1465610407
"watt","meanPerHour",182.7,1465610409
"watt","meanPerHour",184.39,1465614000
"motion","livingRoomPerHour",0,1465614009
"motion","livingRoomPerHour",0,1465617600
"watt","meanPerHour",182.81,1465617602
"motion","livingRoomPerHour",0,1465621201
"watt","meanPerHour",219.91,1465621208
"motion","livingRoomPerHour",0,1465624802
"watt","meanPerHour",471.16,1465624806
"watt","meanPerHour",564.8,1465628401
"motion","livingRoomPerHour",0.14,1465628403
"motion","livingRoomPerHour",0.27,1465632004
"watt","meanPerHour",201.79,1465632004
"watt","meanPerHour",654.51,1465635604
"motion","livingRoomPerHour",0.06,1465635605
"watt","meanPerHour",350.91,1465639203
"motion","livingRoomPerHour",0,1465639207
"motion","livingRoomPerHour",0.04,1465642808
"watt","meanPerHour",550.1,1465642810
"watt","meanPerHour",176.88,1465646400
"motion","livingRoomPerHour",0.03,1465646409
"motion","livingRoomPerHour",0,1465650001
"watt","meanPerHour",179.44,1465650009
"watt","meanPerHour",173.67,1465653602
"motion","livingRoomPerHour",0,1465653603
"watt","meanPerHour",1060.3,1465657202
"motion","livingRoomPerHour",0.01,1465657204
"motion","livingRoomPerHour",0.1,1465660805
"watt","meanPerHour",463.94,1465660806
"watt","meanPerHour",251.78,1465664400
"motion","livingRoomPerHour",0.03,1465664407
"watt","meanPerHour",644.5599999999999,1465668004
"motion","livingRoomPerHour",0,1465668008
"watt","meanPerHour",605.95,1465671602
"motion","livingRoomPerHour",0.01,1465671609
"motion","livingRoomPerHour",0.02,1465675200
"watt","meanPerHour",381.29,1465675205
"motion","livingRoomPerHour",0.03,1465678802
"watt","meanPerHour",1321.05,1465678805
"motion","livingRoomPerHour",0.01,1465682402
"watt","meanPerHour",2557.61,1465682404
"watt","sumPerDay",15114.28,1465682404
"watt","meanPerHour",2804,1465686001
"motion","livingRoomPerHour",0.06,1465686004
"watt","meanPerHour",822.03,1465689602
"motion","livingRoomPerHour",0,1465689605
"watt","meanPerHour",176.84,1465693204
"motion","livingRoomPerHour",0,1465693206
"watt","meanPerHour",176.08,1465696807
"motion","livingRoomPerHour",0,1465696807
"watt","meanPerHour",179.85,1465700406
"motion","livingRoomPerHour",0,1465700408
"motion","livingRoomPerHour",0,1465704000
"watt","meanPerHour",179.59,1465704006
"motion","livingRoomPerHour",0,1465707601
"watt","meanPerHour",174.53,1465707602
"watt","meanPerHour",176.07,1465711202
"motion","livingRoomPerHour",0,1465711202
"min","tankHotWaterPerDay",596,1465712787
"watt","meanPerHour",336.49,1465714801
"motion","livingRoomPerHour",0.06,1465714804
"watt","meanPerHour",167.07,1465718404
"motion","livingRoomPerHour",0.14,1465718405
"watt","meanPerHour",283.22,1465722002
"motion","livingRoomPerHour",0.06,1465722007
"watt","meanPerHour",1719.16,1465725605
"motion","livingRoomPerHour",0.01,1465725608
"watt","meanPerHour",3473.54,1465729203
"motion","livingRoomPerHour",0.01,1465729209
"motion","livingRoomPerHour",0.07000000000000001,1465732800
"watt","meanPerHour",1293.39,1465732805
"motion","livingRoomPerHour",0.01,1465736401
"watt","meanPerHour",180.97,1465736403
"watt","meanPerHour",212.67,1465740000
"motion","livingRoomPerHour",0.19,1465740003
"watt","meanPerHour",232.38,1465743602
"motion","livingRoomPerHour",0,1465743604
"watt","meanPerHour",238.61,1465747204
"motion","livingRoomPerHour",0.04,1465747205
"watt","meanPerHour",262.41,1465750803
"motion","livingRoomPerHour",0.03,1465750806
"watt","meanPerHour",287.44,1465754402
"motion","livingRoomPerHour",0.07000000000000001,1465754407
"motion","livingRoomPerHour",0.08,1465758009
"watt","meanPerHour",1553.72,1465758010
"motion","livingRoomPerHour",0.07000000000000001,1465761600
"watt","meanPerHour",361.56,1465761600
"motion","livingRoomPerHour",0.01,1465765201
"watt","meanPerHour",1288.16,1465765202
"watt","meanPerHour",2458.53,1465768800
"watt","sumPerDay",19038.31,1465768800
"motion","livingRoomPerHour",0,1465768802
"min","tankHotWaterPerDay",131,1465771270
"watt","meanPerHour",1740.43,1465772401
"motion","livingRoomPerHour",0,1465772403
"watt","meanPerHour",199.94,1465776003
"motion","livingRoomPerHour",0,1465776004
"watt","meanPerHour",196.87,1465779600
"motion","livingRoomPerHour",0,1465779606
"watt","meanPerHour",182.65,1465783200
"motion","livingRoomPerHour",0,1465783207
"watt","meanPerHour",188.3,1465786803
"motion","livingRoomPerHour",0,1465786808
"watt","meanPerHour",207.8,1465790400
"motion","livingRoomPerHour",0,1465790408
"motion","livingRoomPerHour",0.02,1465794000
"watt","meanPerHour",398.66,1465794006
"motion","livingRoomPerHour",0.08,1465797601
"watt","meanPerHour",665.74,1465797607
"motion","livingRoomPerHour",0.01,1465801202
"watt","meanPerHour",281.11,1465801206
"watt","meanPerHour",241.04,1465804801
"motion","livingRoomPerHour",0,1465804803
"watt","meanPerHour",256.47,1465808403
"motion","livingRoomPerHour",0,1465808404
"watt","meanPerHour",404.82,1465812002
"motion","livingRoomPerHour",0.01,1465812005
"watt","meanPerHour",1019.08,1465815601
"motion","livingRoomPerHour",0,1465815606
"watt","meanPerHour",921.6799999999999,1465819203
"motion","livingRoomPerHour",0,1465819208
"watt","meanPerHour",919.5599999999999,1465822801
"motion","livingRoomPerHour",0,1465822809
"motion","livingRoomPerHour",0,1465826400
"watt","meanPerHour",704.36,1465826404
"motion","livingRoomPerHour",0,1465830001
"watt","meanPerHour",253.48,1465830006
"motion","livingRoomPerHour",0,1465833603
"watt","meanPerHour",244.52,1465833603
"watt","meanPerHour",395.57,1465837203
"motion","livingRoomPerHour",0.01,1465837204
"motion","livingRoomPerHour",0.11,1465840805
"watt","meanPerHour",1189.16,1465840810
"watt","meanPerHour",232.19,1465844406
"motion","livingRoomPerHour",0.03,1465844406
"watt","meanPerHour",319.94,1465848005
"motion","livingRoomPerHour",0.01,1465848007
"watt","meanPerHour",1307.97,1465851608
"motion","livingRoomPerHour",0,1465851608
"watt","meanPerHour",2442.09,1465855205
"watt","sumPerDay",14913.43,1465855205
"motion","livingRoomPerHour",0,1465855210
"motion","livingRoomPerHour",0,1465858801
"watt","meanPerHour",2422.78,1465858801
"min","tankHotWaterPerDay",166,1465859782
"watt","meanPerHour",747.46,1465862401
"motion","livingRoomPerHour",0,1465862402
"watt","meanPerHour",171.41,1465866003
"motion","livingRoomPerHour",0,1465866003
"watt","meanPerHour",171.87,1465869601
"motion","livingRoomPerHour",0,1465869604
"watt","meanPerHour",174.02,1465873202
"motion","livingRoomPerHour",0,1465873205
"watt","meanPerHour",164.56,1465876804
"motion","livingRoomPerHour",0,1465876806
"watt","meanPerHour",342.58,1465880402
"motion","livingRoomPerHour",0.01,1465880408
"watt","meanPerHour",301.11,1465884001
"motion","livingRoomPerHour",0.13,1465884009
"motion","livingRoomPerHour",0.04,1465887600
"watt","meanPerHour",185.24,1465887602
"motion","livingRoomPerHour",0,1465891201
"watt","meanPerHour",245.38,1465891204
"watt","meanPerHour",218.42,1465894801
"motion","livingRoomPerHour",0,1465894802
"motion","livingRoomPerHour",0,1465898403
"watt","meanPerHour",165.71,1465898404
"watt","meanPerHour",165.24,1465902002
"motion","livingRoomPerHour",0,1465902004
"watt","meanPerHour",527.88,1465905600
"motion","livingRoomPerHour",0.02,1465905605
"watt","meanPerHour",304.12,1465909201
"motion","livingRoomPerHour",0.02,1465909207
"watt","meanPerHour",229.66,1465912801
"motion","livingRoomPerHour",0,1465912808
"watt","meanPerHour",203.54,1465916404
"motion","livingRoomPerHour",0,1465916409
"motion","livingRoomPerHour",0.01,1465920000
"watt","meanPerHour",180.15,1465920005
"motion","livingRoomPerHour",0.01,1465923601
"watt","meanPerHour",593.34,1465923603
"motion","livingRoomPerHour",0.05,1465927202
"watt","meanPerHour",1080.26,1465927204
"motion","livingRoomPerHour",0.01,1465930803
"watt","meanPerHour",1669.52,1465930803
"watt","meanPerHour",224.54,1465934400
"motion","livingRoomPerHour",0.01,1465934404
"watt","meanPerHour",1306.88,1465938004
"motion","livingRoomPerHour",0.01,1465938005
"watt","meanPerHour",2492.53,1465941604
"watt","sumPerDay",14288.2,1465941604
"motion","livingRoomPerHour",0.01,1465941607
"watt","meanPerHour",843.87,1465945203
"motion","livingRoomPerHour",0.01,1465945208
"watt","meanPerHour",245.99,1465948801
"motion","livingRoomPerHour",0,1465948809
"motion","livingRoomPerHour",0,1465952400
"watt","meanPerHour",200.7,1465952402
"motion","livingRoomPerHour",0,1465956001
"watt","meanPerHour",167.94,1465956002
"motion","livingRoomPerHour",0,1465959602
"watt","meanPerHour",170.86,1465959602
"motion","livingRoomPerHour",0,1465963204
"watt","meanPerHour",166.42,1465963205
"watt","meanPerHour",172.16,1465966805
"motion","livingRoomPerHour",0,1465966805
"min","tankHotWaterPerDay",558,1465969725
"watt","meanPerHour",340.38,1465970406
"motion","livingRoomPerHour",0.03,1465970406
"watt","meanPerHour",217.84,1465974006
"motion","livingRoomPerHour",0.13,1465974007
"watt","meanPerHour",189.76,1465977600
"motion","livingRoomPerHour",0.11,1465977609
"motion","livingRoomPerHour",0.01,1465981200
"watt","meanPerHour",148.22,1465981206
"motion","livingRoomPerHour",0,1465984801
"watt","meanPerHour",147.41,1465984802
"motion","livingRoomPerHour",0.06,1465988402
"watt","meanPerHour",463.76,1465988405
"watt","meanPerHour",1503.37,1465992001
"motion","livingRoomPerHour",0.01,1465992003
"watt","meanPerHour",806.17,1465995604
"motion","livingRoomPerHour",0,1465995605
"watt","meanPerHour",171.06,1465999203
"motion","livingRoomPerHour",0.03,1465999206
"watt","meanPerHour",214.04,1466002801
"motion","livingRoomPerHour",0,1466002807
"watt","meanPerHour",170.25,1466006400
"motion","livingRoomPerHour",0,1466006408
"watt","meanPerHour",536.84,1466010004
"motion","livingRoomPerHour",0.01,1466010009
"motion","livingRoomPerHour",0.09,1466013600
"watt","meanPerHour",659.92,1466013604
"motion","livingRoomPerHour",0.04,1466017201
"watt","meanPerHour",236.47,1466017204
"motion","livingRoomPerHour",0,1466020802
"watt","meanPerHour",229.6,1466020805
"watt","meanPerHour",1257.94,1466024403
"motion","livingRoomPerHour",0,1466024403
"motion","livingRoomPerHour",0.01,1466028005
"watt","meanPerHour",2477.52,1466028010
"watt","sumPerDay",11738.49,1466028011
"watt","meanPerHour",2470.87,1466031603
"motion","livingRoomPerHour",0,1466031606
"min","tankHotWaterPerDay",164,1466032467
"watt","meanPerHour",735.54,1466035207
"motion","livingRoomPerHour",0,1466035207
"watt","meanPerHour",168.15,1466038803
"motion","livingRoomPerHour",0,1466038809
"motion","livingRoomPerHour",0,1466042400
"watt","meanPerHour",163.9,1466042402
"motion","livingRoomPerHour",0,1466046001
"watt","meanPerHour",168.27,1466046009
"watt","meanPerHour",222.51,1466049601
"motion","livingRoomPerHour",0,1466049603
"watt","meanPerHour",1544.52,1466053200
"motion","livingRoomPerHour",0.03,1466053204
"watt","meanPerHour",735.25,1466056800
"motion","livingRoomPerHour",0.03,1466056805
"watt","meanPerHour",270.85,1466060404
"motion","livingRoomPerHour",0.02,1466060406
"watt","meanPerHour",233.79,1466064000
"motion","livingRoomPerHour",0,1466064008
"watt","meanPerHour",256.65,1466067602
"motion","livingRoomPerHour",0,1466067609
"motion","livingRoomPerHour",0,1466071200
"watt","meanPerHour",252.43,1466071204
"motion","livingRoomPerHour",0.01,1466074801
"watt","meanPerHour",239.02,1466074802
"watt","meanPerHour",251.51,1466078401
"motion","livingRoomPerHour",0,1466078402
"motion","livingRoomPerHour",0,1466082003
"watt","meanPerHour",249.94,1466082004
"watt","meanPerHour",247.66,1466085603
"motion","livingRoomPerHour",0.01,1466085604
"watt","meanPerHour",253.46,1466089205
"motion","livingRoomPerHour",0,1466089206
"watt","meanPerHour",256.15,1466092806
"motion","livingRoomPerHour",0,1466092807
"watt","meanPerHour",248.93,1466096401
"motion","livingRoomPerHour",0.01,1466096408
"watt","meanPerHour",941.23,1466100006
"motion","livingRoomPerHour",0.06,1466100009
"watt","meanPerHour",829.1,1466103600
"motion","livingRoomPerHour",0.03,1466103600
"motion","livingRoomPerHour",0.01,1466107202
"watt","meanPerHour",361.57,1466107202
"motion","livingRoomPerHour",0.02,1466110803
"watt","meanPerHour",1325.57,1466110811
"watt","meanPerHour",2502.83,1466114400
"watt","sumPerDay",14929.7,1466114400
"motion","livingRoomPerHour",0.01,1466114404
"min","tankHotWaterPerDay",106,1466115376
"watt","meanPerHour",765.8200000000001,1466118004
"motion","livingRoomPerHour",0,1466118005
"watt","meanPerHour",182.23,1466121601
"motion","livingRoomPerHour",0,1466121606
"watt","meanPerHour",180.94,1466125205
"motion","livingRoomPerHour",0,1466125208
"watt","meanPerHour",178.48,1466128803
"motion","livingRoomPerHour",0,1466128809
"motion","livingRoomPerHour",0,1466132400
"watt","meanPerHour",183.61,1466132404
"motion","livingRoomPerHour",0,1466136001
"watt","meanPerHour",354.61,1466136005
"motion","livingRoomPerHour",0.03,1466139602
"watt","meanPerHour",1337.75,1466139607
"watt","meanPerHour",266.13,1466143201
"motion","livingRoomPerHour",0.04,1466143204
"watt","meanPerHour",167.17,1466146801
"motion","livingRoomPerHour",0.01,1466146805
"watt","meanPerHour",214.9,1466150405
"motion","livingRoomPerHour",0,1466150406
"watt","meanPerHour",231.07,1466154005
"motion","livingRoomPerHour",0,1466154007
"watt","meanPerHour",218.2,1466157604
"motion","livingRoomPerHour",0.01,1466157609
"motion","livingRoomPerHour",0.01,1466161200
"watt","meanPerHour",212.58,1466161202
"motion","livingRoomPerHour",0.01,1466164801
"watt","meanPerHour",292.1,1466164802
"motion","livingRoomPerHour",0,1466168402
"watt","meanPerHour",245.86,1466168405
"watt","meanPerHour",260.54,1466172000
"motion","livingRoomPerHour",0,1466172003
